2022/12/14;936.526;
2022/12/15;823.987;
2022/12/16;734.984;
2022/12/17;700.827;
2022/12/18;739.631;
2022/12/19;598.355;
2022/12/20;686.984;
2022/12/21;549.383;
2022/12/22;664.471;
2022/12/23;299.564;
2022/12/24;30.714;
2022/12/25;29.476;
2022/12/26;657.984;
2022/12/27;709.58;
2022/12/28;702.42;
2022/12/29;788.139;
2022/12/30;361.126;
2022/12/31;106.206;
